PortfolioName|PortfolioId|MasterPortfolioId|EffectiveDate|ConstituentName|CompanyId|PerformanceId|RIC|CUSIP|ISIN|SEDOL|Ticker|MIC|SectorId|IndustryId|GICSSubInd|CountryOfClassification|CountryOfDomicile|Region|MarketSegment|Currency|LocalPrice|FxRate|BaseCurrency|BaseCurrencyPrice|TotalOutstandingShares|MarketCap|Size|FloatFactor|WeightAdjustmentFactor|IndexShares|IndexMarketValue|IndexWeight|Dividend|NetDividend|PriceReturn|TotalReturn|NetReturn|ReturnPeriod|FileType|BloombergTicker|TaxRate|OpenIndexMarketValue|ReconRebal|RefDataId2|PublishDateTime
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Nat Real Estate|0C00003BRW|0P0000BZBC|NREK.KW||||NRE|XKUW|104|10410010||KW|KW|EMA|E|KWD|0.092|3.252561392096276|USD|0.2992356480728574|1871901656|560139705.161815|SML|0.475866|13.8314618957974|12320711527.277264|3686796098.5835366|0.0004636777988024736|||||||OPN|NRE KK||3686796098.5835366|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Taiwan Cooperative Financial Holding Co Ltd Common Stock|0C0000158L|0P0000BZES|5880.TW||||5880|XTAI|103|10320020||TW|TW|EAS|E|TWD|28.25|0.03211819495744339|USD|0.9073390075477759|14008935000|12710853179.701302|LRG|0.6559|0.554616653247348|5096073192.425796|4623865992.806447|0.0005815303987996038|||||||OPN|5880 TT||4623865992.806447|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|CJ Logistics Corp Shs|0C00003BQY|0P0000BZFB|000120.KS||||000120|XKRX|310|31080060||KR|KR|EAS|E|KRW|76000|0.000764525993883792|USD|58.10397553516819|19944887|1158877226.299694|MID|0.350481|0.96466610303054|6743309.59952011|391813095.99658126|0.00004927721225577851|||||||OPN|000120 KS||391813095.99658126|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Delpha Construction Co., Ltd. Common Stock|0C000015EB|0P0000BZIB|2530.TW||||2530|XTAI|104|10410020||TW|TW|EAS|E|TWD|24.3|0.03211819495744339|USD|0.7804721374658744|839988000|655587229.8056849|SML|0.52|1.40571603926956|614007994.2848588|479216131.72063816|0.00006026964203206993|||||||OPN|2530 TT||479216131.72063816|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Grupo Bimbo S.A.B.|0C000018U7|0P0000BZLH|BIMBOA.MX||||BIMBOA|XMEX|205|20525040||MX|MX|ELA|E|MXN|92.8|0.058588314560660874|USD|5.436995591229329|4433503848|24104940875.274265|LRG|0.307019|0.554616653247348|754927504.3717191|4104537512.966797|0.0005162159414907227|||||||OPN|BIMBOA MF||4104537512.966797|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Kenda Rubber Industrial Co., Ltd. Common Stock|0C000015JS|0P0000BZME|2106.TW||||2106|XTAI|102|10200030||TW|TW|EAS|E|TWD|32.2|0.03211819495744339|USD|1.0342058776296772|909410000|940517167.1752048|MID|0.75|0.554616653247348|378280447.972253|391219862.6852914|0.00004920260299923166|||||||OPN|2106 TT||391219862.6852914|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Hansol Chemical|0C00008IEG|0P0000BZMJ|014680.KS||||014680|XKRX|101|10130010||KR|KR|EAS|E|KRW|241000|0.000764525993883792|USD|184.25076452599387|10878314|2004337671.2538226|MID|0.88|0.554616653247348|5309299.299277973|978242454.9892901|0.00012303075518573713|||||||OPN|014680 KS||978242454.9892901|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Petkim AS|0C000016V7|0P0000BZND|PETKM.IS||||PETKM|XIST|101|10130010||TR|TR|EEU|E|TRY|16.01|0.03852859303210395|USD|0.6168427744439843|2534400000|1563326327.5508337|MID|0.442296|0.96466610303054|1081347274.5444756|667021252.967455|0.00008388935489251594|||||||OPN|PETKM TI||667021252.967455|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|The Siam Cement Public Company Limited|0C000014Y5|0P0000BZPR|SCC.BK||||SCC|XBKK|310|31030010||TH|TH|EAS|E|THB|326|0.028388928317955996|USD|9.254790631653655|1200000000|11105748757.984386|LRG|0.25|0.964666103030539|289399830.9091617|2678334843.9002614|0.00033684651162367525|||||||OPN|SCC TB||2678334843.9002614|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Solar Applied Materials Technology|0C00004B8T|0P0000BZQF|1785.TWO||||1785|ROCO|310|31070030||TW|TW|EAS|E|TWD|38.45|0.03211819495744339|USD|1.2349445961136984|596798243|737012765.1629999|SML|0.916481|1.40571603926956|768862362.7347921|949502420.0145417|0.00011941620320123295|||||||OPN|1785 TT||949502420.0145417|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|INNO GDN|0C00008I4V|0P0000BZRU|028300.KQ||||028300|XKRX|310|31010010||KR|KR|EAS|E|KRW|32450|0.000764525993883792|USD|24.808868501529048|122472881|3038413599.732415|MID|0.884996|0.554616653247348|60113795.243798435|1491355241.3312378|0.00018756348250413874|||||||OPN|028300 KS||1491355241.3312378|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Shinyoung Securities|0C000035GW|0P0000BZSI|001720.KS||||001720|XKRX|103|10330010||KR|KR|EAS|E|KRW|55500|0.000764525993883792|USD|42.43119266055045|6209310|263468428.8990825|SML|0.39|13.8314618957974|33494695.519035563|1421219878.6746738|0.00017874275857332437|||||||OPN|001720 KS||1421219878.6746738|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Taiwan Shin Kong Security Co., Ltd. Common Stock|0C0000155V|0P0000BZUR|9925.TW||||9925|XTAI|310|31020040||TW|TW|EAS|E|TWD|41.4|0.03211819495744339|USD|1.3296932712381564|384205999|510876131.63963383|SML|0.78|1.40571603926956|421265938.53520846|560154483.8720934|0.00007044902704842734|||||||OPN|9925 TT||560154483.8720934|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Hyosung Co Shs|0C00003BKD|0P0000BZVI|004800.KS||||004800|XKRX|310|31030010||KR|KR|EAS|E|KRW|63600|0.000764525993883792|USD|48.62385321100917|19909403|968071888.9908257|MID|0.323521|0.96466610303054|6213520.764075776|302125321.55597806|0.00003799743742687246|||||||OPN|004800 KS||302125321.55597806|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|AEGIS LOGISTICS|0C000015QX|0P0000C019|AEGS.BO||||500003|XBOM|309|30910050||IN|IN|EAS|E|INR|326.7|0.012201631968275757|USD|3.9862731640356897|351000000|1399181880.576527|SML|0.339522|1.40571603926956|167522303.90079272|667789664.4171613|0.00008398599580241364|||||||OPN|AGIS IB||667789664.4171613|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|KCE Electronics PCL Ordinary Shares|0C0000154B|0P0000C05P|KCE.BK||||KCE|XBKK|311|31120040||TH|TH|EAS|E|THB|38.5|0.028388928317955996|USD|1.0929737402413058|1182088595|1291991792.97374|MID|0.49|0.554616653247348|321246950.2681345|351114480.7756757|0.0000441586638426486|||||||OPN|KCE TB||351114480.7756757|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Sime Darby|0C000035H4|0P0000C063|SIME.KL||||4197|XKLS|102|10200020||MY|MY|EAS|E|MYR|2.08|0.21424745581146223|USD|0.44563470808784145|6815597577|3037266836.6705947|MID|0.46|0.96466610303054|3024396939.037331|1347776247.0696623|0.00016950596312055848|||||||OPN|SIME MK||1347776247.0696623|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Kuwait Finance House|0C00003BRF|0P0000C088|KFH.KW||||KFH|XKUW|103|10320010||KW|KW|EMA|E|KWD|0.747|3.252561392096276|USD|2.429663359895918|14659936244|35618709950.456985|LRG|0.616951|0.554616653247348|5016209425.485954|12187700246.667776|0.0015328121956650793|||||||OPN|KFH KK||12187700246.667776|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|JBS SA|0C000017L0|0P0000C08D|JBSS3.SA||||JBSS3|BVMF|205|20525040||BR|BR|ELA|E|BRL|17.61|0.2089383840705376|USD|3.679404943482167|2218116369|8161348333.317314|LRG|0.303557|0.964666103030539|649533563.5518088|2389897004.6901135|0.00030057050969677546|||||||OPN|JBSS3 BS||2389897004.6901135|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Banco Santander-Chile|0C000006TV|0P0000C08P|BSANTANDER.SN||||BSANTANDER|XSGO|103|10320020||CL|CL|ELA|E|CLP|37.68|0.00125193267106095|USD|0.047172823045576594|188446126793|8889535792.830479|LRG|0.328227|0.964666103030539|59667595554.2097|2814688926.633767|0.0003539953745520843|||||||OPN|BSAN CC||2814688926.633767|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Hanwha Solutions Corp Ordinary Shares|0C00003BIF|0P0000C0CR|009830.KS||||009830|XKRX|101|10130010||KR|KR|EAS|E|KRW|42950|0.000764525993883792|USD|32.83639143730886|169343734|5560637137.07951|LRG|0.599515|0.554616653247348|56306961.71751973|1848917435.6020427|0.00023253305682862253|||||||OPN|009830 KS||1848917435.6020427|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|DRB-Hicom Bhd Ordinary Shares|0C00003C5V|0P0000C0EX|DRBM.KL||||1619|XKLS|102|10200020||MY|MY|EAS|E|MYR|1.37|0.21424745581146223|USD|0.2935190144617033|1933237051|567441833.9303696|SML|0.340112|13.8314618957974|9094422989.589003|2669386073.0020213|0.0003357210503068214|||||||OPN|DRB MK||2669386073.0020213|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Ahnlab|0C00008HOQ|0P0000C0FV|053800.KQ||||053800|XKRX|311|31110030||KR|KR|EAS|E|KRW|64300|0.000764525993883792|USD|49.159021406727824|8685782|426984543.2721712|SML|0.53|1.40571603926956|6471164.572658884|318116117.7537968|0.00004000855412110793|||||||OPN|053800 KS||318116117.7537968|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|HINDUSTAN COPPER|0C000016DT|0P0000C0HB|HCPR.BO||||513599|XBOM|101|10150020||IN|IN|EAS|E|INR|118.25|0.012201631968275757|USD|1.4428429802486082|967024019|1395263817.5459468|SML|0.338574|1.40571603926956|460244350.5568563|664060330.4000397|0.00008351696813128138|||||||OPN|HCP IB||664060330.4000397|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Empresas Copec|0C000038PZ|0P0000C0KT|COPEC.SN||||COPEC|XSGO|310|31030010||CL|CL|ELA|E|CLP|5994|0.00125193267106095|USD|7.504084430339334|1299853847|9754213014.989386|LRG|0.285552|0.964666103030539|358060776.1971568|2686918295.776301|0.0003379260278121453|||||||OPN|COPEC CC||2686918295.776301|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|China Motor Corporation Common Stock|0C000015JK|0P0000C0MG|2204.TW||||2204|XTAI|102|10200020||TW|TW|EAS|E|TWD|94|0.03211819495744339|USD|3.0191103259996788|553620000|1671439858.6799421|MID|0.455964|0.96466610303054|243511426.16552746|735187861.2352524|0.00009246247421570994|||||||OPN|2204 TT||735187861.2352524|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Walsin Technology Corporation Common Stock|0C000015EX|0P0000C0MZ|2492.TW||||2492|XTAI|311|31120040||TW|TW|EAS|E|TWD|96.5|0.03211819495744339|USD|3.0994058133932874|484804000|1502604335.9563193|MID|0.714442|0.554616653247348|192099430.7045088|595394092.2750956|0.00007488101179020434|||||||OPN|2492 TT||595394092.2750956|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|LPI Capital|0C00003C77|0P0000C0QN|LOND.KL||||8621|XKLS|103|10340020||MY|MY|EAS|E|MYR|11.84|0.21424745581146223|USD|2.5366898768077126|398383000|1010574123.192287|MID|0.391716|0.554616653247348|86549589.94257772|219549468.64919552|0.00002761210862478215|||||||OPN|LPI MK||219549468.64919552|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Diagnosticos da America SA|0C000017IJ|0P0000C0V2|DASA3.SA||||DASA3|BVMF|206|20660010||BR|BR|ELA|E|BRL|12.8|0.2089383840705376|USD|2.6744113161028817|746879647|1997463379.7037258|SML|0.364052|1.40571603926956|382218449.34220487|1022209346.1440887|0.00012856034531378286|||||||OPN|DASA3 BS||1022209346.1440887|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|HUNG SHENG Construction Co Ltd Shs|0C000015E9|0P0000C0WP|2534.TW||||2534|XTAI|104|10410030||TW|TW|EAS|E|TWD|21.9|0.03211819495744339|USD|0.7033884695680103|473001000|332703449.4941384|SML|0.71|13.8314618957974|4645029668.803587|3267260309.8377566|0.00041091398278367047|||||||OPN|2534 TT||3267260309.8377566|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Malaysia International Shipping|0C00003C44|0P0000C104|MISC.KL||||3816|XKLS|310|31080040||MY|MY|EAS|E|MYR|7.2|0.21424745581146223|USD|1.5425816818425282|4463745702|6885692352.3085165|LRG|0.383804|0.554616653247348|950171166.9843768|1465716636.8050377|0.00018433898855513977|||||||OPN|MISC MK||1465716636.8050377|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Tata Power Co Ltd Common Stock|0C00001764|0P0000C130|TTPW.BO||||500400|XBOM|207|20710010||IN|IN|EAS|E|INR|221.75|0.012201631968275757|USD|2.705711888965149|3196991846|8650138846.64684|LRG|0.528429|0.554616653247348|936960059.0531778|2535143971.2656713|0.0003188378051868531|||||||OPN|TPWR IB||2535143971.2656713|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|POSCO DX Co Ltd|0C00003BPV|0P0000C18O|022100.KQ||||022100|XKRX|311|31110010||KR|KR|EAS|E|KRW|17140|0.000764525993883792|USD|13.103975535168194|151822519|1989478574.6636083|MID|0.342858|0.554616653247348|28869774.131521832|378308813.9252937|0.00004757881733026906|||||||OPN|022100 KS||378308813.9252937|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|SRF Ltd.|0C000016ZT|0P0000C19P|SRFL.BO||||503806|XBOM|101|10130020||IN|IN|EAS|E|INR|2274.25|0.012201631968275757|USD|27.74956150385114|296424825|8225658912.605811|LRG|0.451554|0.554616653247348|74236445.90378684|2060028821.4344509|0.00025908393191567143|||||||OPN|SRF IB||2060028821.4344509|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|L & F|0C00008HT7|0P0000C1AH|066970.KQ||||066970|XKRX|310|31070060||KR|KR|EAS|E|KRW|249500|0.000764525993883792|USD|190.7492354740061|33501164|6390321420.489296|LRG|0.708033|0.554616653247348|13155468.390660934|2509395537.821027|0.00031559949836896004|||||||OPN|066970 KS||2509395537.821027|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Bayer CropScience Ltd.|0C000015XD|0P0000C1BJ|BAYE.BO||||506285|XBOM|101|10110010||IN|IN|EAS|E|INR|4421.8|0.012201631968275757|USD|53.95317623732175|44942092|2424768610.149928|MID|0.272784|0.554616653247348|6799313.77815454|366844574.56562185|0.00004613699274081601|||||||OPN|BYRCS IB||366844574.56562185|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Birla Corporation Ltd.|0C000015Y9|0P0000C1DS|BRLC.BO||||500335|XBOM|101|10120010||IN|IN|EAS|E|INR|1232.7|0.012201631968275757|USD|15.040951727293526|77005347|1158233706.9704874|SML|0.37242|1.40571603926956|40313590.32970225|606354766.1029387|0.00007625950438322806|||||||OPN|BCORP IB||606354766.1029387|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|GRINDWELL NORTON|0C000016BQ|0P0000C1EJ|GRNN.BO||||506076|XBOM|310|31040030||IN|IN|EAS|E|INR|2245.05|0.012201631968275757|USD|27.39327385037749|110720000|3032983280.7137957|MID|0.43855|0.554616653247348|26930108.19694146|737703828.659113|0.00009277890024138644|||||||OPN|GWN IB||737703828.659113|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|V.S Industry Bhd Shs|0C00003CA5|0P0000C1JG|VSID.KL||||6963|XKLS|311|31120040||MY|MY|EAS|E|MYR|0.89|0.21424745581146223|USD|0.19068023567220138|3835388012|731332690.022496|SML|0.75|1.40571603926956|4043599833.9679437|771034569.3050818|0.00009697081214590339|||||||OPN|VSI MK||771034569.3050818|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Yang Ming Marine Transport Corp. Common Stock|0C000015DR|0P0000C1NS|2609.TW||||2609|XTAI|310|31080040||TW|TW|EAS|E|TWD|69.3|0.03211819495744339|USD|2.225790910550827|3492104000|7772693341.898186|LRG|0.5|0.964666103030539|1684357178.5286787|3749026898.09017|0.0004715043884378591|0.6423638991488678|0.5074674803276056|||||OPN|2609 TT||3749026898.09017|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Asrock Incorporation Common Stock|0C0000159M|0P0000C1RF|3515.TW||||3515|XTAI|311|31120020||TW|TW|EAS|E|TWD|221|0.03211819495744339|USD|7.09812108559499|121988229|865887220.4592901|SML|0.325939|1.40571603926956|55892283.765591964|396730197.9186069|0.00004989562209855995|||||||OPN|3515 TT||396730197.9186069|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|President Chain Store|0C000015C3|0P0000C1XF|2912.TW||||2912|XTAI|205|20550030||TW|TW|EAS|E|TWD|283.5|0.03211819495744339|USD|9.105508270435202|1039622254|9466289031.925486|LRG|0.473245|0.554616653247348|272869193.82547116|2484612701.1248136|0.0003124826318919134|||||||OPN|2912 TT||2484612701.1248136|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|ABB India Ltd|0C000015PL|0P0000C20B|ABB.BO||||500002|XBOM|310|31070020||IN|IN|EAS|E|INR|4408.8|0.012201631968275757|USD|53.79455502173416|211908374|11399516684.70922|LRG|0.249999|0.554616653247348|29381860.90648226|1580584133.1747|0.00019878554498149034|||||||OPN|ABB IB||1580584133.1747|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Advantech Co., Ltd. Common Stock|0C000015H3|0P0000C217|2395.TW||||2395|XTAI|311|31120020||TW|TW|EAS|E|TWD|390.95275144613765|0.03211819495744339|USD|12.556696690095958|856240066|10751546802.669744|LRG|0.509199|0.554616653247348|241810967.2194899|3036346971.713871|0.0003818726728027495|0.32078739425084307|0.25342204145816605|||||OPN|2395 TT||3036346971.713871|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Bangkok Insurance|0C000014SN|0P0000C231|BKI.BK||||BKI|XBKK|103|10340020||TH|TH|EAS|E|THB|304|0.028388928317955996|USD|8.630234208658623|106470000|918861036.1958835|SML|0.25|13.8314618957974|368158937.0113873|3177297852.41907|0.000399599661862374|||||||OPN|BKI TB||3177297852.41907|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Sidi Kerir Petrochemicals|0C0000968Q|0P0000C25I|SKPC.CA||||SKPC|XCAI|101|10130020||EG|EG|EMA|E|EGP|22.17|0.032362459546925564|USD|0.7174757281553398|756000000|542411650.4854369|SML|0.257554|1.40571603926956|273708128.3161924|196378938.6656953|0.00002469801735079936|||||||OPN|SKPC EY||196378938.6656953|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Is Gayrimenkul Yatirim Ortakligi|0C000016HK|0P0000C279|ISGYO.IS||||ISGYO|XIST|104|10420090||TR|TR|EEU|E|TRY|11.06|0.03852859303210395|USD|0.42612623893506973|958750000|408548531.5789981|SML|0.48|13.8314618957974|6365238764.445964|2712395254.617069|0.00034113019204569405|||||||OPN|ISGYO TI||2712395254.617069|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Gillette India Ltd|0C000016AL|0P0000C28I|GILE.BO||||507815|XBOM|205|20525030||IN|IN|EAS|E|INR|5114.05|0.012201631968275757|USD|62.39975596736064|32585216|2033309526.5437355|SML|0.202246|1.40571603926956|9263991.72865206|578070823.151536|0.00007270231378779487|||||||OPN|GILL IB||578070823.151536|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Ipca Laboratories Ltd Common Stock|0C000016HH|0P0000C28O|IPCA.BO||||524494|XBOM|206|20620020||IN|IN|EAS|E|INR|746.9|0.012201631968275757|USD|9.113398917105163|253704218|2312107745.586212|MID|0.53|0.554616653247348|74575549.68000466|679636733.6962768|0.00008547596781570485|||||||OPN|IPCA IB||679636733.6962768|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Adani Enterprises Ltd|0C000015QJ|0P0000C2FU|ADEL.BO||||512599|XBOM|309|30920010||IN|IN|EAS|E|INR|2384.05|0.012201631968275757|USD|29.08930069396782|1140001121|33161835400.229393|LRG|0.264816|0.554616653247348|167433519.19963732|4870523986.247484|0.0006125518690403139|||||||OPN|ADE IB||4870523986.247484|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|China General Plastics Corporation Common Stock|0C000015IK|0P0000C2IS|1305.TW||||1305|XTAI|101|10130020||TW|TW|EAS|E|TWD|23.65|0.03211819495744339|USD|0.7595953107435361|581050000|441362855.30753165|SML|0.669623|13.8314618957974|5381606663.508237|4087843185.867024|0.0005141163437274818|||||||OPN|1305 TT||4087843185.867024|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Odontoprev S.A.|0C000017MZ|0P0000C2LL|ODPV3.SA||||ODPV3|BVMF|206|20630010||BR|BR|ELA|E|BRL|12.33|0.2089383840705376|USD|2.576210275589729|552495663|1423345004.23936|SML|0.471915|1.40571603926956|366513735.7087336|944216452.0776178|0.00011875140213494262|||||||OPN|ODPV3 BS||944216452.0776178|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Alkyl Amines Chemicals|0C00003A39|0P0000C2LP|ALKY.BO||||506767|XBOM|101|10130020||IN|IN|EAS|E|INR|2731.95|0.012201631968275757|USD|33.33424845573095|51100627|1703400996.6616333|SML|0.278557|1.40571603926956|20009577.29180928|667004220.9393226|0.00008388721282305984|0.12201631968275757|0.09761305574620606|||||OPN|AACL IB||667004220.9393226|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|HFCL Ltd|0C00000NL0|0P0000C2OB|HFCL.BO||||500183|XBOM|311|31120010||IN|IN|EAS|E|INR|68.33|0.012201631968275757|USD|0.8337375123922824|1377758321|1148688795.2283077|SML|0.537471|1.40571603926956|1040939956.0387726|867870689.4974982|0.00010914961397132633|||||||OPN|HMFC IB||867870689.4974982|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Escorts Kubota Ltd|0C0000167E|0P0000C2QX|ESCO.BO||||500495|XBOM|310|31050010||IN|IN|EAS|E|INR|2241.75|0.012201631968275757|USD|27.35300846488218|110498260|3022459841.134752|MID|0.252111|0.554616653247348|15450414.82128224|422615327.3924742|0.00005315112078501324|||||||OPN|ESC IB||422615327.3924742|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Alsea SA|0C000018U0|0P0000C2S4|ALSEA.MX||||ALSEA|XMEX|102|10270010||MX|MX|ELA|E|MXN|56.68|0.058588314560660874|USD|3.3207856692982585|815100000|2706772399.0450106|SML|0.577484|1.40571603926956|661680672.6476793|2197299695.380046|0.0002763480970522352|||||||OPN|ALSEA* MF||2197299695.380046|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|MPI Corp.|0C00004BC7|0P0000C2UE|6223.TWO||||6223|ROCO|311|31130010||TW|TW|EAS|E|TWD|186|0.03211819495744339|USD|5.973984262084471|94231106|562935144.2428136|SML|0.89282|1.40571603926956|118264880.96048447|706512537.6152277|0.00008885606079317486|||||||OPN|6223 TT||706512537.6152277|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Alarko Holding Common Stock|0C000015S5|0P0000C2VA|ALARK.IS||||ALARK|XIST|310|31030010||TR|TR|EEU|E|TRY|78.6|0.03852859303210395|USD|3.0283474123233702|434526825|1315898186.07384|MID|0.3071|0.96466610303054|128728120.1029334|389833469.4069704|0.0000490282402825592|||||||OPN|ALARK TI||389833469.4069704|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Turkiye Is Bankasi C|0C00000MQD|0P0000C2YK|ISCTR.IS||||ISCTR|XIST|103|10320020||TR|TR|EEU|E|TRY|14.25|0.03852859303210395|USD|0.5490324507074813|9999970000|5490308036.101292|LRG|0.345766|0.964666103030539|3335477391.34238|1831285326.4481037|0.00023031551689906568|||||||OPN|ISCTR TI||1831285326.4481037|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Sundaram Finance|0C0000174D|0P0000C2Z0|SNFN.BO||||590071|XBOM|103|10360010||IN|IN|EAS|E|INR|2635.15|0.012201631968275757|USD|32.15313048120186|111103860|3572336907.5451846|MID|0.684651|0.554616653247348|42188229.53450477|1356483648.9938262|0.0001706010681520073|||||||OPN|SUF IB||1356483648.9938262|||2023-07-03T23:12:10Z
Morningstar Emerging Markets Factor Tilt|P000000114|702310|2023-07-04|Pan-International Industrial Corp. Common Stock|0C000015MD|0P0000C300|2328.TW||||2328|XTAI|311|31120040||TW|TW|EAS|E|TWD|40.1|0.03211819495744339|USD|1.28793961779348|518346281|667598711.0358118|SML|0.753536|1.40571603926956|549062260.082688|707159037.3957216|0.00008893736922117847|||||||OPN|2328 TT||707159037.3957216|||2023-07-03T23:12:10Z
